Issue ID: 106626
Issue Type: crash
Issue Commit: e51fc36c385d756ccbc2be8c47c52af207c3aead
Issue Title: [SLP] Assertion "All elements in mask must be less than CommonVF." failed
Issue Labels: ['llvm:SLPVectorizer', 'crash']
Checking out the issue's environment ...
Building LLVM and try reproducing the issue ...
Issue reproduced successfully.
╭─ Reproducer [MainThread@3205769] ────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────╮
│ define void @test() {                                                                                                                                                                    │
│ entry:                                                                                                                                                                                   │
│ 8866       } else {                                                                        │
│ 8867         ExtraCost += GetNodeMinBWAffectedCost(*E, E->getVectorFactor()) +             │
│ 8868                      GetNodeMinBWAffectedCost(*E2, E2->getVectorFactor());            │
│ 8869       }                                                                               │
│ 8870       V1 = Constant::getNullValue(getWidenedType(ScalarTy, CommonVF));                │
│ 8871       V2 = getAllOnesValue(*R.DL, getWidenedType(ScalarTy, CommonVF));                │
│ 8872     } else if (!V1 && P2.isNull()) {                                                  │
│ 8873       // Shuffle single entry node.                                                   │
│ 8874       const TreeEntry *E = P1.get<const TreeEntry *>();                               │
│ 8875       unsigned VF = E->getVectorFactor();                                             │
│ 8876       CommonVF = VF;                                                                  │
│ 8877       assert(                                                                         │
│ 8878           all_of(Mask,                                                                │
│ 8879                  [=](int Idx) { return Idx < static_cast<int>(CommonVF); }) &&        │
│ 8880           "All elements in mask must be less than CommonVF.");                        │
│ 8881       if (E->Scalars.size() == Mask.size() && VF != Mask.size()) {                    │
│ 8882         SmallVector<int> EMask = E->getCommonMask();                                  │
│ 8883         assert(!EMask.empty() && "Expected non-empty common mask.");                  │
│ 8884         for (int &Idx : CommonMask) {                                                 │
│ 8885           if (Idx != PoisonMaskElem)                                                  │
│ 8886             Idx = EMask[Idx];                                                         │
│ 8887         }                                                                             │
│ 8888         CommonVF = E->Scalars.size();                                                 │
│ 8889       }                                                                               │
│ 8890       ExtraCost += GetNodeMinBWAffectedCost(*E, CommonVF);                            │
│ 8891       V1 = Constant::getNullValue(getWidenedType(ScalarTy, CommonVF));                │
│ 8892       // Not identity/broadcast? Try to see if the original vector is better.         │
│ 8893       if (!E->ReorderIndices.empty() && CommonVF == E->ReorderIndices.size() &&       │
│ 8894           CommonVF == CommonMask.size() &&                                            │
│ 8895           any_of(enumerate(CommonMask),                                               │
│ 8896                  [](const auto &&P) {                                                 │
│ 8897                    return P.value() != PoisonMaskElem &&                              │
│ 8898                           static_cast<unsigned>(P.value()) != P.index();              │
│ 8899                  }) &&                                                                │
│ 8900           any_of(CommonMask,                                                          │
│ 8901                  [](int Idx) { return Idx != PoisonMaskElem && Idx != 0; })) {        │
│ 8902         SmallVector<int> ReorderMask;                                                 │
│ 8903         inversePermutation(E->ReorderIndices, ReorderMask);                           │
│ 8904         ::addMask(CommonMask, ReorderMask);                                           │
│ 8905       }                                                                               │
│ 8906     } else if (V1 && P2.isNull()) {                                                   │
│ 8907       // Shuffle single vector.                                                       │
│ 8908       ExtraCost += GetValueMinBWAffectedCost(V1);                                     │
│ 8909       CommonVF = getVF(V1);                                                           │
│ 8910       assert(                                                                         │
│ 8911           all_of(Mask,                                                                │
│ 8912                  [=](int Idx) { return Idx < static_cast<int>(CommonVF); }) &&        │
│ 8913           "All elements in mask must be less than CommonVF.");                        │
│ 8914     } else if (V1 && !V2) {                                                           │
│ 8915       // Shuffle vector and tree node.                                                │
│ 8916       unsigned VF = getVF(V1);                                                        │
│ 8917       const TreeEntry *E2 = P2.get<const TreeEntry *>();                              │
│ 8918       CommonVF = std::max(VF, E2->getVectorFactor());                                 │
│ 8919       assert(all_of(Mask,                                                             │
│ 8920                     [=](int Idx) {                                                    │
│ 8921                       return Idx < 2 * static_cast<int>(CommonVF);                    │
│ 8922                     }) &&                                                             │
│ 8923              "All elements in mask must be less than 2 * CommonVF.");                 │
│ 8924       if (E2->Scalars.size() == VF && VF != CommonVF) {                               │
│ 8925         SmallVector<int> E2Mask = E2->getCommonMask();                                │
│ 8926         assert(!E2Mask.empty() && "Expected non-empty common mask.");                 │
│ 8927         for (int &Idx : CommonMask) {                                                 │
│ 8928           if (Idx == PoisonMaskElem)                                                  │
│ 8929             continue;                                                                 │
│ 8930           if (Idx >= static_cast<int>(CommonVF))                                      │
│ 8931             Idx = E2Mask[Idx - CommonVF] + VF;                                        │
│ 8932         }                                                                             │
│ 8933         CommonVF = VF;                                                                │
│ 8934       }                                                                               │
│ 8935       ExtraCost += GetValueMinBWAffectedCost(V1);                                     │
│ 8936       V1 = Constant::getNullValue(getWidenedType(ScalarTy, CommonVF));                │
│ 8937       ExtraCost += GetNodeMinBWAffectedCost(                                          │
│ 8938           *E2, std::min(CommonVF, E2->getVectorFactor()));                            │
│ 8939       V2 = getAllOnesValue(*R.DL, getWidenedType(ScalarTy, CommonVF));                │
│ 8940     } else if (!V1 && V2) {                                                           │
│ 8941       // Shuffle vector and tree node.                                                │
│ 8942       unsigned VF = getVF(V2);                                                        │
│ 8943       const TreeEntry *E1 = P1.get<const TreeEntry *>();                              │
│ 8944       CommonVF = std::max(VF, E1->getVectorFactor());                                 │
│ 8945       assert(all_of(Mask,                                                             │
│ 8946                     [=](int Idx) {                                                    │
│ 8947                       return Idx < 2 * static_cast<int>(CommonVF);                    │
│ 8948                     }) &&                                                             │
│ 8949              "All elements in mask must be less than 2 * CommonVF.");                 │
│ 8950       if (E1->Scalars.size() == VF && VF != CommonVF) {                               │
│ 8951         SmallVector<int> E1Mask = E1->getCommonMask();                                │
│ 8952         assert(!E1Mask.empty() && "Expected non-empty common mask.");                 │
│ 8953         for (int &Idx : CommonMask) {                                                 │
│ 8954           if (Idx == PoisonMaskElem)                                                  │
│ 8955             continue;                                                                 │
│ 8956           if (Idx >= static_cast<int>(CommonVF))                                      │
│ 8957             Idx = E1Mask[Idx - CommonVF] + VF;                                        │
│ 8958           else                                                                        │
│ 8959             Idx = E1Mask[Idx];                                                        │
│ 8960         }                                                                             │
│ 8961         CommonVF = VF;                                                                │
│ 8962       }                                                                               │
│ 8963       ExtraCost += GetNodeMinBWAffectedCost(                                          │
│ 8964           *E1, std::min(CommonVF, E1->getVectorFactor()));                            │
│ 8965       V1 = Constant::getNullValue(getWidenedType(ScalarTy, CommonVF));                │
│ 8966       ExtraCost += GetValueMinBWAffectedCost(V2);                                     │
│ 8967       V2 = getAllOnesValue(*R.DL, getWidenedType(ScalarTy, CommonVF));                │
│ 8968     } else {                                                                          │
│ 8969       assert(V1 && V2 && "Expected both vectors.");                                   │
│ 8970       unsigned VF = getVF(V1);                                                        │
│ 8971       CommonVF = std::max(VF, getVF(V2));                                             │
│ 8972       assert(all_of(Mask,                                                             │
│ 8973                     [=](int Idx) {                                                    │
│ 8974                       return Idx < 2 * static_cast<int>(CommonVF);                    │
│ 8975                     }) &&                                                             │
│ 8976              "All elements in mask must be less than 2 * CommonVF.");                 │
│ 8977       ExtraCost +=                                                                    │
│ 8978           GetValueMinBWAffectedCost(V1) + GetValueMinBWAffectedCost(V2);              │
│ 8979       if (V1->getType() != V2->getType()) {                                           │
│ 8980         V1 = Constant::getNullValue(getWidenedType(ScalarTy, CommonVF));              │
│ 8981         V2 = getAllOnesValue(*R.DL, getWidenedType(ScalarTy, CommonVF));              │
│ 8982       } else {                                                                        │
│ 8983         if (cast<VectorType>(V1->getType())->getElementType() != ScalarTy)            │
│ 8984           V1 = Constant::getNullValue(getWidenedType(ScalarTy, CommonVF));            │
│ 8985         if (cast<VectorType>(V2->getType())->getElementType() != ScalarTy)            │
│ 8986           V2 = getAllOnesValue(*R.DL, getWidenedType(ScalarTy, CommonVF));            │
│ 8987       }                                                                               │
│ 8988     }                                                                                 │
│ 8989     if (auto *VecTy = dyn_cast<FixedVectorType>(ScalarTy)) {                          │
│ 8990       assert(SLPReVec && "FixedVectorType is not expected.");                         │
│ 8991       transformScalarShuffleIndiciesToVector(VecTy->getNumElements(),                 │
│ 8992                                              CommonMask);                             │
│ 8993     }                                                                                 │
│ 8994     InVectors.front() =                                                               │
│ 8995         Constant::getNullValue(getWidenedType(ScalarTy, CommonMask.size()));          │
│ 8996     if (InVectors.size() == 2)                                                        │
│ 8997       InVectors.pop_back();                                                           │
│ 8998     return ExtraCost + BaseShuffleAnalysis::createShuffle<InstructionCost>(           │
│ 8999                            V1, V2, CommonMask, Builder);                              │
│ 9000   }                                                                                   │
╰────────────────────────────────────────────────────────────────────────────────────────────╯
Executing round #25, chat statistics so far: {'chat_rounds': 28, 'input_tokens': 645359,
'cached_tokens': 514864, 'output_tokens': 10789, 'total_tokens': 665643}
Remaining tools: ['find250[250]', 'grep250[244]', 'list250[250]', 'read250[245]', 'edit[22]',
'code[245]', 'docs[250]', 'langref[250]', 'reset[24]', 'preview[23]', 'test[24]']
╭─ Assistant [MainThread@3205769] ───────────────────────────────────────────────────────────╮
│ The root cause analysis seems to be pointing to a different part of the code than what I   │
│ was looking at. The assertion is in `createShuffle`, but the logical error is in           │
│ `finalize`. The problem is that I cannot find the code snippet from the root cause         │
│ analysis in the current version of the file. The code must have been refactored.           │
│                                                                                            │
│ The analysis says:                                                                         │
│ > The core of the problem lies in how the vectorizer handles operands that are used by     │
│ multiple instructions within the same vectorization candidate group. In this specific      │
│ case, the phi node `%i` is used as an operand for both `%i130` and `%i128`. The vectorizer │
│ correctly identifies this "reused scalar". However, when it tries to determine which lane  │
│ of a vector this scalar should come from, it makes a mistake. It incorrectly calculates    │
│ the source lane index for one of the uses, resulting in the out-of-bounds index 8.         │
│ > This happens because the logic for re-shuffling reused scalars in                        │
│ `ShuffleCostEstimator::finalize` does not correctly account for the reordering of elements │
│ that has already occurred. The `ReorderIndices` map is supposed to translate from the      │
│ original lane index to the new, reordered lane index. The faulty logic fails to apply this │
│ translation when dealing with reused scalars, leading it to compute an incorrect source    │
│ lane for the shuffle.                                                                      │
│                                                                                            │
│ The proposed fix was:                                                                      │
│ ```diff                                                                                    │
│ --- a/llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp                                      │
│ +++ b/llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp                                      │
│ @@ -9249,7 +9249,8 @@                                                                      │
│        // Find the lane that contains the scalar.                                          │
│        int FoundLane = -1;                                                                 │
│        for (const auto &R : Reuse) {                                                       │
│ -        if (R.first == Entry) {                                                           │
│ +        if (R.first == Entry &&                                                           │
│ +            (ReorderIndices.empty() || ReorderIndices[R.second] == Lane)) {               │
│            FoundLane = R.second;                                                           │
│            break;                                                                          │
│          }                                                                                 │
│ ```                                                                                        │
│                                                                                            │
│ This logic seems to be part of a larger function that processes `build_vector`             │
│ instructions, likely `BoUpSLP::processBuildVector`. I was looking at                       │
│ `ShuffleCostEstimator::finalize`, which is probably the wrong place.                       │
│                                                                                            │
│ Let's re-examine `BoUpSLP::processBuildVector`. I see a loop that iterates over scalars    │
│ and tries to find reused values.                                                           │
│                                                                                            │
│ Looking at `BoUpSLP::processBuildVector` again, I see this part:                           │
│ ```cpp                                                                                     │
│ 12793           for (auto [I, V] : enumerate(E->Scalars)) {                                │
│ 12794             if (isa<PoisonValue>(V)) {                                               │
│ 12795               Mask[I] = PoisonMaskElem;                                              │
│ 12796               continue;                                                              │
│ 12797             }                                                                        │
│ 12798             Mask[I] = FrontTE->findLaneForValue(V);                                  │
│ 12799           }                                                                          │
│ ```                                                                                        │
│ This is where the lane for a value is being determined. `findLaneForValue` is defined as:  │
│ ```cpp                                                                                     │
│ 3239     int findLaneForValue(Value *V) const {                                            │
│ 3240       unsigned FoundLane = std::distance(Scalars.begin(), find(Scalars, V));          │
│ 3241       assert(FoundLane < Scalars.size() && "Couldn't find extract lane");             │
│ 3242       if (!ReorderIndices.empty())                                                    │
│ 3243         FoundLane = ReorderIndices[FoundLane];                                        │
│ 3244       assert(FoundLane < Scalars.size() && "Couldn't find extract lane");             │
│ 3245       if (!ReuseShuffleIndices.empty()) {                                             │
│ 3246         FoundLane = std::distance(ReuseShuffleIndices.begin(),                        │
│ 3247                                   find(ReuseShuffleIndices, FoundLane));              │
│ 3248       }                                                                               │
│ 3249       return FoundLane;                                                               │
│ 3250     }                                                                                 │
│ ```                                                                                        │
│ This function *does* use `ReorderIndices`. However, the root cause analysis suggests a     │
│ problem with "reused scalars". The logic in `findLaneForValue` seems to handle reordering, │
│ but maybe not in the context of reuse.                                                     │
│                                                                                            │
│ The assertion is in `createShuffle`: `all_of(Mask, [=](int Idx) { return Idx <             │
│ static_cast<int>(CommonVF); })`. This means we are passing a bad mask to it. The mask is   │
│ constructed in `processBuildVector`.                                                       │
│                                                                                            │
│ The reproducer has a phi node `%i` that is used multiple times. This is a "reused scalar". │
│ The problem is likely in how the vectorizer decides which lane to pick for each use of     │
│ `%i`.                                                                                      │
│                                                                                            │
│ The root cause analysis mentions `ShuffleCostEstimator::finalize` and a `Reuse` container. │
│ This is from an older version of LLVM. The logic has been moved into                       │
│ `BoUpSLP::processBuildVector` and the `ShuffleCostEstimator` has been simplified.          │
│                                                                                            │
│ The key is the interaction between `ReorderIndices` and reused scalars. Let's look at      │
│ `findLaneForValue` again. It first finds the lane, then applies `ReorderIndices`, then     │
│ `ReuseShuffleIndices`. This seems correct.                                                 │
│                                                                                            │
│ However, the call site in `processBuildVector` is:                                         │
│ `Mask[I] = FrontTE->findLaneForValue(V);`                                                  │
│ Here, `V` is a scalar from the current entry `E`, and `FrontTE` is a previously vectorized │
│ entry that we are reusing. `V` is one of `E->Scalars`. The index `I` is the lane in the    │
│ *current* entry `E`. `findLaneForValue` returns a lane in `FrontTE`.                       │
│                                                                                            │
│ The problem description says: "The faulty logic fails to apply this translation when       │
│ dealing with reused scalars, leading it to compute an incorrect source lane for the        │
│ shuffle."                                                                                  │
│                                                                                            │
│ The original patch was:                                                                    │
│ ```cpp                                                                                     │
│ if (R.first == Entry && (ReorderIndices.empty() || ReorderIndices[R.second] == Lane))      │
│ ```                                                                                        │
│ This suggests that we are iterating through reused scalars (`R` in `Reuse`) and we need to │
│ check if the reused scalar's original lane (`R.second`), after reordering, matches the     │
│ current lane (`Lane`) we are trying to fill.                                               │
│                                                                                            │
│ I cannot find this exact structure in the current code. The logic has been refactored.     │
│                                                                                            │
│ Let's reconsider the crash. `CommonVF` is 8, and `Mask` contains 8. This happens when      │
│ `createShuffle` is called. The call stack shows it's called from `processBuildVector`.     │
│                                                                                            │
│ In `processBuildVector`, `ShuffleBuilder.add(*FrontTE, Mask)` is called. `ShuffleBuilder`  │
│ is a `ShuffleCostEstimator`. `add` eventually calls `createShuffle`. The `Mask` is         │
│ computed just before that.                                                                 │
│                                                                                            │
│ The problem is that `FrontTE->findLaneForValue(V)` can return an index that is out of      │
│ bounds for the vector being built. `FrontTE` has a certain vector factor, and the returned │
│ lane index must be less than that.                                                         │
│                                                                                            │
│ Let's look at `findLaneForValue` again.                                                    │
│ `FoundLane = ReorderIndices[FoundLane];`                                                   │
│ If `FoundLane` is already out of bounds before this, it will crash. But the `assert` at    │
│ line 3241 should catch that.                                                               │
│ `assert(FoundLane < Scalars.size() && "Couldn't find extract lane");`                      │
│ So `FoundLane` is a valid index into `Scalars`.                                            │
│ Then `ReorderIndices[FoundLane]` is accessed. `ReorderIndices` should have the same size   │
│ as `Scalars`. The result is stored back in `FoundLane`.                                    │
│ Then there is another assert:                                                              │
│ `assert(FoundLane < Scalars.size() && "Couldn't find extract lane");`                      │
│ This seems to indicate that the result of `ReorderIndices[FoundLane]` should also be a     │
│ valid index.                                                                               │
│                                                                                            │
│ The problem is more subtle. The assertion that fails is in `createShuffle`, not            │
│ `findLaneForValue`. The mask passed to `createShuffle` is wrong.                           │
│                                                                                            │
│ The original analysis is likely correct, but the code has changed. I need to find the      │
│ equivalent logic. The key is "reused scalars" and "reordering".                            │
│                                                                                            │
│ In `processBuildVector`, there is this logic for "perfect diamond match":                  │
│ ```cpp                                                                                     │
│ 12777       if (GatherShuffles.size() == 1 &&                                              │
│ 12778           *GatherShuffles.front() == TTI::SK_PermuteSingleSrc &&                     │
│ 12779           Entries.front().front()->isSame(E->Scalars)) {                             │
│ ...                                                                                        │
│ 12793           for (auto [I, V] : enumerate(E->Scalars)) {                                │
│ ...                                                                                        │
│ 12798             Mask[I] = FrontTE->findLaneForValue(V);                                  │
│ 12799           }                                                                          │
│ ...                                                                                        │
│ 12801         ShuffleBuilder.add(*FrontTE, Mask);                                          │
│ ```                                                                                        │
│ This looks like the place. We are reusing `FrontTE`. We are building a `Mask` to shuffle   │
│ elements from `FrontTE`'s vector to form the new vector for `E`. `V` is `E->Scalars[I]`.   │
│ `findLaneForValue(V)` finds where `V` is in `FrontTE`.                                     │
│                                                                                            │
│ The issue is that `findLaneForValue` might not be doing the right thing in all cases. The  │
│ original patch added a condition `ReorderIndices[R.second] == Lane`. This is a check that  │
│ connects the reordered lane with the original lane.                                        │
│                                                                                            │
│ I think I'm on the wrong track trying to map the old patch. Let's think from first         │
│ principles. The assertion fails because a shuffle index is `>= CommonVF`. `CommonVF` is    │
│ the width of the input vector to the shuffle. When we call `ShuffleBuilder.add(*FrontTE,   │
│ Mask)`, `FrontTE` is the source. Its vector factor is `FrontTE->getVectorFactor()`. The    │
│ mask indices must be less than this. `findLaneForValue` must be returning a value `>=      │
│ FrontTE->getVectorFactor()`.                                                               │
│                                                                                            │
│ Let's look at `findLaneForValue` again. It returns `FoundLane`. All paths in it seem to    │
│ ensure `FoundLane` is within `Scalars.size()`. `Scalars.size()` is not necessarily         │
│ `getVectorFactor()`. But it should be.                                                     │
│                                                                                            │
│ The issue might be in the `if/else` block around the loop.                                 │
│ ```cpp                                                                                     │
│ 12787         if (FrontTE->ReorderIndices.empty() &&                                       │
│ 12788             ((FrontTE->ReuseShuffleIndices.empty() &&                                │
│ 12789               E->Scalars.size() == FrontTE->Scalars.size()) ||                       │
│ 12790              (E->Scalars.size() == FrontTE->ReuseShuffleIndices.size()))) {          │
│ 12791           std::iota(Mask.begin(), Mask.end(), 0);                                    │
│ 12792         } else {                                                                     │
│ 12793           for (auto [I, V] : enumerate(E->Scalars)) {                                │
│ ...                                                                                        │
│ ```                                                                                        │
│ If the `if` condition is met, we just use an identity shuffle. If not, we compute the mask │
│ using `findLaneForValue`. The condition seems complex and possibly buggy. It checks if     │
│ `FrontTE` has reordering and if sizes match. If `FrontTE` *does* have reordering, we fall  │
│ into the `else` block.                                                                     │
│                                                                                            │
│ The reproducer has `phi` nodes. Phis can be tricky with reordering.                        │
│                                                                                            │
│ Let's try a simpler fix. The original analysis is very specific. It seems the check        │
│ `ReorderIndices[R.second] == Lane` is the key. This is about matching the *destination*    │
│ lane (`Lane`) with the *source* lane (`R.second`) through the reordering map.              │
│                                                                                            │
│ In the current code, the loop is `for (auto [I, V] : enumerate(E->Scalars))`. Here `I` is  │
│ the destination lane. `V` is the scalar value for that lane. We are looking for `V` in     │
│ `FrontTE`. `findLaneForValue` gives us the source lane.                                    │
│                                                                                            │
│ The problem is that `findLaneForValue` doesn't know about the destination lane `I`. It     │
│ just finds `V`. If `V` appears multiple times in `FrontTE->Scalars`, `find` will just      │
│ return the first one. This is the bug.                                                     │
│                                                                                            │
│ If a scalar is used multiple times, we need to distinguish which use we are matching. The  │
│ original patch did this by checking against `Lane`.                                        │
│                                                                                            │
│ In the current code, `I` is the lane in `E`. `V` is `E->Scalars[I]`. `FrontTE` is another  │
│ entry that also contains `V`. `FrontTE->isSame(E->Scalars)` is true. This means they have  │
│ the same scalars, but possibly in a different order.                                       │
│                                                                                            │
│ If `V` is a reused scalar (appears multiple times in `E->Scalars`), then                   │
│ `find(FrontTE->Scalars, V)` will always return the same index. But we need different       │
│ source lanes for different destination lanes.                                              │
│                                                                                            │
│ The fix is to not use `findLaneForValue` when there are duplicates. Or to make             │
│ `findLaneForValue` aware of the destination lane.                                          │
│                                                                                            │
│ The original patch is the most direct way to fix this. I need to find where `Reuse` and    │
│ `Lane` are. This was in `ShuffleCostEstimator::finalize`. This function doesn't exist in   │
│ this form anymore.                                                                         │
│                                                                                            │
│ Let's try to simplify the condition at line 12787. What if we always use the `else` path?  │
│ The `if` path is an optimization for identity shuffles. But it seems to be making a wrong  │
│ assumption when `ReorderIndices` is not empty.                                             │
│                                                                                            │
│ The condition is `FrontTE->ReorderIndices.empty() && ...`. If reorder indices is NOT       │
│ empty, we go to the `else` branch. This seems correct. The bug must be in the `else`       │
│ branch then.                                                                               │
│                                                                                            │
│ `Mask[I] = FrontTE->findLaneForValue(V);`                                                  │
│ If `V` is, say, `%i` from the reproducer, and it appears at `E->Scalars[2]` and            │
│ `E->Scalars[4]`, then for `I=2` and `I=4`, `findLaneForValue` will be called with the same │
│ `V`. It will return the same lane from `FrontTE`. This is wrong. We should be getting two  │
│ different lanes from `FrontTE`.                                                            │
│                                                                                            │
│ This happens because `FrontTE->isSame(E->Scalars)` is true. This means `E` is just a       │
│ permutation of `FrontTE`. The permutation is captured by `FrontTE->ReorderIndices`.        │
│                                                                                            │
│ The problem is that `findLaneForValue` is not sufficient to untangle the permutation.      │
│                                                                                            │
│ Let's look at the logic again. `isSame` checks if the sets of scalars are the same.        │
│ If `isSame` is true, it means `E` is a reordering of `FrontTE`. The shuffle mask should be │
│ exactly the inverse of this reordering.                                                    │
│                                                                                            │
│ If `FrontTE->ReorderIndices` is not empty, it describes how `FrontTE`'s canonical order is │
│ permuted to get its current `Scalars` order. `E` is another permutation.                   │
│                                                                                            │
│ This is getting complicated. Let's go back to the reproducer and the assertion. The        │
│ assertion is that a shuffle index is out of bounds. This means `findLaneForValue` returns  │
│ a value that is too large.                                                                 │
│                                                                                            │
│ `findLaneForValue` returns a value that is asserted to be `< Scalars.size()`. So the       │
│ problem is that `Scalars.size()` is not the same as the vector factor `CommonVF` that      │
│ `createShuffle` uses.                                                                      │
│                                                                                            │
│ In `createShuffle`: `CommonVF = E->getVectorFactor();`.                                    │
│ In `findLaneForValue`: `assert(FoundLane < Scalars.size())`.                               │
│ So we need `E->Scalars.size() == E->getVectorFactor()`. This is usually true, but maybe    │
│ not always.                                                                                │
│                                                                                            │
│ The root cause analysis is the best clue I have. It's very specific. I will try to         │
│ re-create the patch even if the code looks different. The core idea is to check the        │
│ reordering.                                                                                │
│                                                                                            │
│ The logic I was looking at was for `processBuildVector`. The backtrace says the crash is   │
│ in `getTreeCost`. `getTreeCost` calls `getEntryCost`, which calls `processBuildVector`. So │
│ this is the right path.                                                                    │
│                                                                                            │
│ The original patch is simple and seems to address the "reused scalar with reordering"      │
│ problem. I will try to find a place to apply a similar logic.                              │
│                                                                                            │
│ The code I was modifying before was:                                                       │
│ ```cpp                                                                                     │
│         if (FrontTE->ReorderIndices.empty() &&                                             │
│             ((FrontTE->ReuseShuffleIndices.empty() &&                                      │
│               E->Scalars.size() == FrontTE->Scalars.size()) ||                             │
│              (E->Scalars.size() == FrontTE->ReuseShuffleIndices.size()))) {                │
│           std::iota(Mask.begin(), Mask.end(), 0);                                          │
│         } else {                                                                           │
│           for (auto [I, V] : enumerate(E->Scalars)) {                                      │
│             if (isa<PoisonValue>(V)) {                                                     │
│               Mask[I] = PoisonMaskElem;                                                    │
│               continue;                                                                    │
│             }                                                                              │
│             Mask[I] = FrontTE->findLaneForValue(V);                                        │
│           }                                                                                │
│         }                                                                                  │
│ ```                                                                                        │
│ My previous attempt to remove the `if/else` was probably wrong. The `if` handles a simple  │
│ case. The `else` is the complex one, and that's where the bug is.                          │
│                                                                                            │
│ The problem is that `findLaneForValue` is context-free. It doesn't know which of the       │
│ multiple uses of a scalar we are asking about.                                             │
│                                                                                            │
│ If `FrontTE->isSame(E->Scalars)` is true, then there is a permutation `P` such that        │
│ `E->Scalars[i] == FrontTE->Scalars[P[i]]`. We need to find this `P`. `Mask` should be `P`. │
│                                                                                            │
│ `Mask[I] = FrontTE->findLaneForValue(E->Scalars[I])`. This is trying to compute `P[I]`.    │
│ But if `E->Scalars` has duplicates, `findLaneForValue` will be ambiguous.                  │
│                                                                                            │
│ I think the logic is flawed. If `isSame` is true, we should be able to deduce the          │
│ permutation without `findLaneForValue`.                                                    │
│                                                                                            │
│ What if I just remove the `if/else` and always do the loop?                                │
│ ```cpp                                                                                     │
│           for (auto [I, V] : enumerate(E->Scalars)) {                                      │
│             if (isa<PoisonValue>(V)) {                                                     │
│               Mask[I] = PoisonMaskElem;                                                    │
│               continue;                                                                    │
│             }                                                                              │
│             Mask[I] = Front                                                                │
╰────────────────────────────────────────────────────────────────────────────────────────────╯
╭─ User [MainThread@3205769] ────────────────────────────────────────────────────────────────╮
