Setting up the buggy LLVM environment ...
Building LLVM and try reproducing the issue ...
Issue reproduced successfully.
Starting to fix the issue ...
Remaining tools: [edit[25], test[25]]
╭─ user [MainThread@3284525] ─────────────────────────────────────────────────╮
│ You are an expert LLVM developer. Please solve this LLVM issue:             │
│                                                                             │
│ ------ BEGIN ISSUE ------                                                   │
│ Type: crash                                                                 │
│                                                                             │
│ Reproducer (LLVM IR): ```bash                                               │
│ cat /tmp/test.ll                                                            │
│                                                                             │
│ define i32 @test(ptr addrspace(1) %arg) {                                   │
│ ;                                                                           │
│ bb:                                                                         │
│ <returncode>1</returncode>                                                  │
│ <output>                                                                    │
│ </output>                                                                   │
╰─────────────────────────────────────────────────────────────────────────────╯
Executing round #35, chat statistics so far: {'chat_rounds': 35,
'input_tokens': 614188, 'cached_tokens': 589824, 'output_tokens': 6477,
'total_tokens': 620665}
╭─ assistant [MainThread@3284525] ────────────────────────────────────────────╮
│ THOUGHT: Let me search for it differently:                                  │
│                                                                             │
│ ```bash                                                                     │
│ cd /llvm-autofix-deps/llvm/llvm && grep -n "ShuffleInstructionBuilder"      │
│ ./llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp | grep -v                 │
│ "class\|template" | head -10                                                │
│ ```                                                                         │
╰─────────────────────────────────────────────────────────────────────────────╯
Remaining tools: [edit[25], test[25]]
╭─ user [MainThread@3284525] ─────────────────────────────────────────────────╮
│ <returncode>0</returncode>                                                  │
│ <output>                                                                    │
│ 16447:  ShuffleInstructionBuilder(Type *ScalarTy, IRBuilderBase &Builder,   │
│ BoUpSLP &R)                                                                 │
│ 16800:              std::bind(&ShuffleInstructionBuilder::createShuffle,    │
│ this, _1, _2,                                                               │
│ 16851:  ~ShuffleInstructionBuilder() {                                      │
│ 17412:  return processBuildVector<ShuffleInstructionBuilder, Value *>(E,    │
│ ScalarTy,                                                                   │
│ 17540:    ShuffleInstructionBuilder ShuffleBuilder(ScalarTy, Builder,       │
│ *this);                                                                     │
│ 18955:    ShuffleInstructionBuilder ShuffleBuilder(                         │
│ </output>                                                                   │
╰─────────────────────────────────────────────────────────────────────────────╯
Executing round #36, chat statistics so far: {'chat_rounds': 36,
'input_tokens': 643870, 'cached_tokens': 619456, 'output_tokens': 6548,
'total_tokens': 650418}
╭─ assistant [MainThread@3284525] ────────────────────────────────────────────╮
│ THOUGHT: Let me look at the constructor and see the class definition:       │
│                                                                             │
│ ```bash                                                                     │
│ cd /llvm-autofix-deps/llvm/llvm && sed -n '16320,16450p'                    │
│ ./llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp                           │
│ ```                                                                         │
╰─────────────────────────────────────────────────────────────────────────────╯
Remaining tools: [edit[25], test[25]]
╭─ user [MainThread@3284525] ─────────────────────────────────────────────────╮
│ <returncode>0</returncode>                                                  │
│ <output>                                                                    │
│ /// instead.                                                                │
│ class BoUpSLP::ShuffleInstructionBuilder final : public BaseShuffleAnalysis │
│ {                                                                           │
│   bool IsFinalized = false;                                                 │
│   /// Combined mask for all applied operands and masks. It is built during  │
│   /// analysis and actual emission of shuffle vector instructions.          │
│   SmallVector<int> CommonMask;                                              │
│   /// List of operands for the shuffle vector instruction. It hold at max 2 │
│   /// operands, if the 3rd is going to be added, the first 2 are combined   │
│ into                                                                        │
│   /// shuffle with \p CommonMask mask, the first operand sets to be the     │
│   /// resulting shuffle and the second operand sets to be the newly added   │
│   /// operand. The \p CommonMask is transformed in the proper way after     │
│ that.                                                                       │
│   SmallVector<Value *, 2> InVectors;                                        │
│   IRBuilderBase &Builder;                                                   │
│   BoUpSLP &R;                                                               │
│                                                                             │
│   class ShuffleIRBuilder {                                                  │
│     IRBuilderBase &Builder;                                                 │
│     /// Holds all of the instructions that we gathered.                     │
│     SetVector<Instruction *> &GatherShuffleExtractSeq;                      │
│     /// A list of blocks that we are going to CSE.                          │
│     DenseSet<BasicBlock *> &CSEBlocks;                                      │
│     /// Data layout.                                                        │
│     const DataLayout &DL;                                                   │
│                                                                             │
│   public:                                                                   │
│     ShuffleIRBuilder(IRBuilderBase &Builder,                                │
│                      SetVector<Instruction *> &GatherShuffleExtractSeq,     │
│                      DenseSet<BasicBlock *> &CSEBlocks, const DataLayout    │
│ &DL)                                                                        │
│         : Builder(Builder),                                                 │
│ GatherShuffleExtractSeq(GatherShuffleExtractSeq),                           │
│           CSEBlocks(CSEBlocks), DL(DL) {}                                   │
│     ~ShuffleIRBuilder() = default;                                          │
│     /// Creates shufflevector for the 2 operands with the given mask.       │
│     Value *createShuffleVector(Value *V1, Value *V2, ArrayRef<int> Mask) {  │
│       if (V1->getType() != V2->getType()) {                                 │
│         assert(V1->getType()->isIntOrIntVectorTy() &&                       │
│                V1->getType()->isIntOrIntVectorTy() &&                       │
│                "Expected integer vector types only.");                      │
│         if (V1->getType() != V2->getType()) {                               │
│           if (cast<VectorType>(V2->getType())                               │
│                   ->getElementType()                                        │
│                   ->getIntegerBitWidth() < cast<VectorType>(V1->getType())  │
│                                                ->getElementType()           │
│                                                ->getIntegerBitWidth())      │
│             V2 = Builder.CreateIntCast(                                     │
│                 V2, V1->getType(), !isKnownNonNegative(V2,                  │
│ SimplifyQuery(DL)));                                                        │
│           else                                                              │
│             V1 = Builder.CreateIntCast(                                     │
│                 V1, V2->getType(), !isKnownNonNegative(V1,                  │
│ SimplifyQuery(DL)));                                                        │
│         }                                                                   │
│       }                                                                     │
│       Value *Vec = Builder.CreateShuffleVector(V1, V2, Mask);               │
│       if (auto *I = dyn_cast<Instruction>(Vec)) {                           │
│         GatherShuffleExtractSeq.insert(I);                                  │
│         CSEBlocks.insert(I->getParent());                                   │
│       }                                                                     │
│       return Vec;                                                           │
│     }                                                                       │
│     /// Creates permutation of the single vector operand with the given     │
│ mask, if                                                                    │
│     /// it is not identity mask.                                            │
│     Value *createShuffleVector(Value *V1, ArrayRef<int> Mask) {             │
│       if (Mask.empty())                                                     │
│         return V1;                                                          │
│       unsigned VF = Mask.size();                                            │
│       unsigned LocalVF =                                                    │
│ cast<FixedVectorType>(V1->getType())->getNumElements();                     │
│       if (VF == LocalVF && ShuffleVectorInst::isIdentityMask(Mask, VF))     │
│         return V1;                                                          │
│       Value *Vec = Builder.CreateShuffleVector(V1, Mask);                   │
│       if (auto *I = dyn_cast<Instruction>(Vec)) {                           │
│         GatherShuffleExtractSeq.insert(I);                                  │
│         CSEBlocks.insert(I->getParent());                                   │
│       }                                                                     │
│       return Vec;                                                           │
│     }                                                                       │
│     Value *createIdentity(Value *V) { return V; }                           │
│     Value *createPoison(Type *Ty, unsigned VF) {                            │
│       return PoisonValue::get(getWidenedType(Ty, VF));                      │
│     }                                                                       │
│     /// Resizes 2 input vector to match the sizes, if the they are not      │
│ equal                                                                       │
│     /// yet. The smallest vector is resized to the size of the larger       │
│ vector.                                                                     │
│     void resizeToMatch(Value *&V1, Value *&V2) {                            │
│       if (V1->getType() == V2->getType())                                   │
│         return;                                                             │
│       int V1VF = cast<FixedVectorType>(V1->getType())->getNumElements();    │
│       int V2VF = cast<FixedVectorType>(V2->getType())->getNumElements();    │
│       int VF = std::max(V1VF, V2VF);                                        │
│       int MinVF = std::min(V1VF, V2VF);                                     │
│       SmallVector<int> IdentityMask(VF, PoisonMaskElem);                    │
│       std::iota(IdentityMask.begin(), std::next(IdentityMask.begin(),       │
│ MinVF),                                                                     │
│                 0);                                                         │
│       Value *&Op = MinVF == V1VF ? V1 : V2;                                 │
│       Op = Builder.CreateShuffleVector(Op, IdentityMask);                   │
│       if (auto *I = dyn_cast<Instruction>(Op)) {                            │
│         GatherShuffleExtractSeq.insert(I);                                  │
│         CSEBlocks.insert(I->getParent());                                   │
│       }                                                                     │
│       if (MinVF == V1VF)                                                    │
│         V1 = Op;                                                            │
│       else                                                                  │
│         V2 = Op;                                                            │
│     }                                                                       │
│   };                                                                        │
│                                                                             │
│   /// Smart shuffle instruction emission, walks through shuffles trees and  │
│   /// tries to find the best matching vector for the actual shuffle         │
│   /// instruction.                                                          │
│   Value *createShuffle(Value *V1, Value *V2, ArrayRef<int> Mask) {          │
│     assert(V1 && "Expected at least one vector value.");                    │
│     ShuffleIRBuilder ShuffleBuilder(Builder, R.GatherShuffleExtractSeq,     │
│                                     R.CSEBlocks, *R.DL);                    │
│     return BaseShuffleAnalysis::createShuffle<Value *>(                     │
│         V1, V2, Mask, ShuffleBuilder, ScalarTy);                            │
│   }                                                                         │
│                                                                             │
│   /// Cast value \p V to the vector type with the same number of elements,  │
│ but                                                                         │
│   /// the base type \p ScalarTy.                                            │
│   Value *castToScalarTyElem(Value *V,                                       │
│                             std::optional<bool> IsSigned = std::nullopt) {  │
│     auto *VecTy = cast<VectorType>(V->getType());                           │
│     assert(getNumElements(VecTy) % getNumElements(ScalarTy) == 0);          │
│     if (VecTy->getElementType() == ScalarTy->getScalarType())               │
│       return V;                                                             │
│     return Builder.CreateIntCast(                                           │
│         V, VectorType::get(ScalarTy->getScalarType(),                       │
│ VecTy->getElementCount()),                                                  │
│         IsSigned.value_or(!isKnownNonNegative(V, SimplifyQuery(*R.DL))));   │
│   }                                                                         │
│                                                                             │
│ public:                                                                     │
│   ShuffleInstructionBuilder(Type *ScalarTy, IRBuilderBase &Builder, BoUpSLP │
│ &R)                                                                         │
│       : BaseShuffleAnalysis(ScalarTy), Builder(Builder), R(R) {}            │
│                                                                             │
│   /// Adjusts extractelements after reusing them.                           │
│ </output>                                                                   │
╰─────────────────────────────────────────────────────────────────────────────╯
Executing round #37, chat statistics so far: {'chat_rounds': 37,
'input_tokens': 673761, 'cached_tokens': 649152, 'output_tokens': 6613,
'total_tokens': 680374}
╭─ assistant [MainThread@3284525] ────────────────────────────────────────────╮
│ THOUGHT: I need to understand the actual bug better. Let me create a simple │
│ test to reproduce the issue and understand what's happening. First, let me  │
│ save the test IR to a file and try to run opt with a simpler command to see │
│ if I can reproduce.                                                         │
│                                                                             │
│ Actually, let me think about the root cause. The error says "Instruction    │
│ does not dominate all uses!" for an `insertelement` and a `shufflevector`.  │
│ This is a dominance issue. The vectorizer is creating instructions in an    │
│ order or location that violates dominance rules.                            │
│                                                                             │
│ Given that the test has many unreachable blocks, and the vectorizer is      │
│ trying to create instructions based on instructions in those blocks, the    │
│ issue is likely that the insertion point is in an unreachable block, and    │
│ the created instructions don't dominate their uses.                         │
│                                                                             │
│ The fix should ensure that when we have instructions in unreachable blocks, │
│ we don't use them as insertion points. Instead, we should use a safe        │
│ insertion point like the function entry.                                    │
│                                                                             │
│ Let me implement a simpler fix. In `getLastInstructionInBundle`, if we end  │
│ up with an instruction in an unreachable block, we should return a safe     │
│ instruction instead. Let me check if there's already logic for this.        │
│                                                                             │
│ Looking at the code again, after `FindLastInst` returns, we don't check if  │
│ the block is reachable. We should add a check and fall back to a safe       │
│ location.                                                                   │
│                                                                             │
│ Actually, looking at `setInsertPointAfterBundle`, if the instruction        │
│ doesn't need scheduling or is a PHI, it sets the insertion point in that    │
│ block. Otherwise, it sets it after the instruction. So if                   │
│ `getLastInstructionInBundle` returns an instruction in an unreachable       │
│ block, we'll try to insert there.                                           │
│                                                                             │
│ The simplest fix is: in `getLastInstructionInBundle`, if the found          │
│ instruction is in an unreachable block, return the first instruction in the │
│ function entry block instead.                                               │
│                                                                             │
│ Let me implement this fix:                                                  │
│                                                                             │
│ ```bash                                                                     │
│ cd /llvm-autofix-deps/llvm/llvm && cat > fix.patch << 'EOF'                 │
│ --- a/llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp                       │
│ +++ b/llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp                       │
│ @@ -16030,6 +16030,15 @@ Instruction                                        │
│ &BoUpSLP::getLastInstructionInBundle(const TreeEntry *E) {                  │
│        }                                                                    │
│      }                                                                      │
│      BB = LastInst->getParent();                                            │
│ +                                                                           │
│ +    // If the found instruction is in an unreachable block, we need to     │
│ find                                                                        │
│ +    // a safe insertion point. Use the first instruction in the function   │
│ entry.                                                                      │
│ +    if (!DT->isReachableFromEntry(BB)) {                                   │
│ +      // Return the first non-PHI instruction in the function entry block. │
│ +      BasicBlock &EntryBlock = F->getEntryBlock();                         │
│ +      LastInst = &*EntryBlock.getFirstInsertionPt();                       │
│ +      BB = &EntryBlock;                                                    │
│ +    }                                                                      │
│      return LastInst;                                                       │
│    };                                                                       │
│                                                                             │
│ @@ -16077,6 +16086,15 @@ Instruction                                        │
│ &BoUpSLP::getLastInstructionInBundle(const TreeEntry *E) {                  │
│        }                                                                    │
│      }                                                                      │
│      BB = FirstInst->getParent();                                           │
│ +                                                                           │
│ +    // If the found instruction is in an unreachable block, we need to     │
│ find                                                                        │
│ +    // a safe insertion point. Use the first instruction in the function   │
│ entry.                                                                      │
│ +    if (!DT->isReachableFromEntry(BB)) {                                   │
│ +      // Return the first non-PHI instruction in the function entry block. │
│ +      BasicBlock &EntryBlock = F->getEntryBlock();                         │
│ +      FirstInst = &*EntryBlock.getFirstInsertionPt();                      │
│ +      BB = &EntryBlock;                                                    │
│ +    }                                                                      │
│      return FirstInst;                                                      │
│    };                                                                       │
│                                                                             │
│ EOF                                                                         │
│ ```                                                                         │
╰─────────────────────────────────────────────────────────────────────────────╯
Remaining tools: [edit[25], test[25]]
╭─ user [MainThread@3284525] ─────────────────────────────────────────────────╮
│ <returncode>0</returncode>                                                  │
│ <output>                                                                    │
│ </output>                                                                   │
╰─────────────────────────────────────────────────────────────────────────────╯
Executing round #38, chat statistics so far: {'chat_rounds': 38,
'input_tokens': 705270, 'cached_tokens': 679104, 'output_tokens': 7400,
'total_tokens': 712670}
╭─ assistant [MainThread@3284525] ────────────────────────────────────────────╮
│ THOUGHT: Actually, I need to be more careful. The `FindLastInst` and        │
│ `FindFirstInst` lambdas are used in different contexts. `FindLastInst` is   │
│ used for regular cases, and `FindFirstInst` is used for gathered loads.     │
│ Both should handle unreachable blocks.                                      │
│                                                                             │
│ But wait, there's another issue. The code already has logic to handle       │
│ unreachable blocks in `FindLastInst`:                                       │
│                                                                             │
│ ```c                                                                        │
│ if (!DT->isReachableFromEntry(LastInst->getParent())) {                     │
│   LastInst = I;                                                             │
│   continue;                                                                 │
│ }                                                                           │
│ if (!DT->isReachableFromEntry(I->getParent()))                              │
│   continue;                                                                 │
│ ```                                                                         │
│                                                                             │
│ This logic is problematic. It says:                                         │
│ - If `LastInst` is unreachable, update it to `I` (even if `I` is also       │
│ unreachable)                                                                │
│ - If `I` is unreachable but `LastInst` is reachable, keep `LastInst`        │
│                                                                             │
│ So if we start with an unreachable `Front` and all instructions are         │
│ unreachable, we'll end up with some unreachable instruction.                │
│                                                                             │
│ The fix should be to prefer reachable instructions. Let me rewrite this     │
│ logic:                                                                      │
│                                                                             │
│ ```bash                                                                     │
│ cd /llvm-autofix-deps/llvm/llvm && cat > fix.patch << 'EOF'                 │
│ --- a/llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp                       │
│ +++ b/llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp                       │
│ @@ -15972,15 +15972,23 @@ Instruction                                       │
│ &BoUpSLP::getLastInstructionInBundle(const TreeEntry *E) {                  │
│                 !isa<GetElementPtrInst>(I)) ||                              │
│                E->State == TreeEntry::SplitVectorize ||                     │
│                (isVectorLikeInstWithConstOps(LastInst) &&                   │
│ -               isVectorLikeInstWithConstOps(I)) ||                         │
│ -              (GatheredLoadsEntriesFirst.has_value() &&                    │
│ -               E->getOpcode() == Instruction::Load && E->isGather() &&     │
│ -               E->Idx < *GatheredLoadsEntriesFirst)) &&                    │
│ +               isVectorLikeInstWithConstOps(I))) &&                        │
│               "Expected vector-like or non-GEP in GEP node insts only.");   │
│ -      if (!DT->isReachableFromEntry(LastInst->getParent())) {              │
│ +      bool LastInstReachable =                                             │
│ DT->isReachableFromEntry(LastInst->getParent());                            │
│ +      bool IReachable = DT->isReachableFromEntry(I->getParent());          │
│ +                                                                           │
│ +      // Prefer reachable blocks over unreachable ones.                    │
│ +      if (!LastInstReachable && IReachable) {                              │
│ +        // LastInst is unreachable, I is reachable. Use I.                 │
│          LastInst = I;                                                      │
│          continue;                                                          │
│        }                                                                    │
│ -      if (!DT->isReachableFromEntry(I->getParent()))                       │
│ +      if (LastInstReachable && !IReachable) {                              │
│ +        // LastInst is reachable, I is not. Keep LastInst.                 │
│          continue;                                                          │
│ +      }                                                                    │
│ +      if (!LastInstReachable && !IReachable) {                             │
│ +        // Both are unreachable. Keep the current LastInst.                │
│ +        continue;                                                          │
│ +      }                                                                    │
│ +      // Both are reachable, compare by dominance.                         │
│        auto *NodeA = DT->getNode(LastInst->getParent());                    │
│ EOF                                                                         │
│ ```                                                                         │
╰─────────────────────────────────────────────────────────────────────────────╯
Remaining tools: [edit[25], test[25]]
╭─ user [MainThread@3284525] ─────────────────────────────────────────────────╮
│ <returncode>0</returncode>                                                  │
│ <output>                                                                    │
│ </output>                                                                   │
╰─────────────────────────────────────────────────────────────────────────────╯
Executing round #39, chat statistics so far: {'chat_rounds': 39,
'input_tokens': 737585, 'cached_tokens': 711360, 'output_tokens': 8102,
'total_tokens': 745687}
╭─ assistant [MainThread@3284525] ────────────────────────────────────────────╮
│ THOUGHT: Now I also need to update the similar logic in `FindFirstInst`.    │
│ Let me check that code:                                                     │
│                                                                             │
│ ```bash                                                                     │
│ cd /llvm-autofix-deps/llvm/llvm && sed -n '16010,16045p'                    │
│ ./llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp                           │
│ ```                                                                         │
╰─────────────────────────────────────────────────────────────────────────────╯
Remaining tools: [edit[25], test[25]]
╭─ user [MainThread@3284525] ─────────────────────────────────────────────────╮
│ <returncode>0</returncode>                                                  │
│ <output>                                                                    │
│                  "Expected vector-like or non-GEP in GEP node insts         │
│ only.");                                                                    │
│       if (!DT->isReachableFromEntry(FirstInst->getParent())) {              │
│         FirstInst = I;                                                      │
│         continue;                                                           │
│       }                                                                     │
│       if (!DT->isReachableFromEntry(I->getParent()))                        │
│         continue;                                                           │
│       auto *NodeA = DT->getNode(FirstInst->getParent());                    │
│       auto *NodeB = DT->getNode(I->getParent());                            │
│       assert(NodeA && "Should only process reachable instructions");        │
│       assert(NodeB && "Should only process reachable instructions");        │
│       assert((NodeA == NodeB) ==                                            │
│                  (NodeA->getDFSNumIn() == NodeB->getDFSNumIn()) &&          │
│              "Different nodes should have different DFS numbers");          │
│       if (NodeA->getDFSNumIn() > NodeB->getDFSNumIn())                      │
│         FirstInst = I;                                                      │
│     }                                                                       │
│     return FirstInst;                                                       │
│   };                                                                        │
│                                                                             │
│   if (E->State == TreeEntry::SplitVectorize) {                              │
│     Res = FindLastInst();                                                   │
│     if (ArrayRef<TreeEntry *> Entries = getTreeEntries(Res);                │
│ !Entries.empty()) {                                                         │
│       for (auto *E : Entries) {                                             │
│         auto *I = dyn_cast_or_null<Instruction>(E->VectorizedValue);        │
│         if (!I)                                                             │
│           I = &getLastInstructionInBundle(E);                               │
│         if (Res->getParent() == I->getParent() && Res->comesBefore(I))      │
│           Res = I;                                                          │
│       }                                                                     │
│     }                                                                       │
│     EntryToLastInstruction.try_emplace(E, Res);                             │
│     return *Res;                                                            │
│   }                                                                         │
│                                                                             │
│   // Set insertpoint for gathered loads to the very first load.             │
│ </output>                                                                   │
╰─────────────────────────────────────────────────────────────────────────────╯
Executing round #40, chat statistics so far: {'chat_rounds': 40,
'input_tokens': 770621, 'cached_tokens': 744320, 'output_tokens': 8176,
'total_tokens': 778797}
╭─ assistant [MainThread@3284525] ────────────────────────────────────────────╮
│ THOUGHT: I need to update `FindFirstInst` as well. Let me create a complete │
│ patch:                                                                      │
│                                                                             │
│ ```bash                                                                     │
│ cd /llvm-autofix-deps/llvm/llvm && cat > fix.patch << 'EOF'                 │
│ --- a/llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp                       │
│ +++ b/llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp                       │
│ @@ -15972,15 +15972,23 @@ Instruction                                       │
│ &BoUpSLP::getLastInstructionInBundle(const TreeEntry *E) {                  │
│                 !isa<GetElementPtrInst>(I)) ||                              │
│                E->State == TreeEntry::SplitVectorize ||                     │
│                (isVectorLikeInstWithConstOps(LastInst) &&                   │
│ -               isVectorLikeInstWithConstOps(I)) ||                         │
│ -              (GatheredLoadsEntriesFirst.has_value() &&                    │
│ -               E->getOpcode() == Instruction::Load && E->isGather() &&     │
│ -               E->Idx < *GatheredLoadsEntriesFirst)) &&                    │
│ +               isVectorLikeInstWithConstOps(I))) &&                        │
│               "Expected vector-like or non-GEP in GEP node insts only.");   │
│ -      if (!DT->isReachableFromEntry(LastInst->getParent())) {              │
│ +      bool LastInstReachable =                                             │
│ DT->isReachableFromEntry(LastInst->getParent());                            │
│ +      bool IReachable = DT->isReachableFromEntry(I->getParent());          │
│ +                                                                           │
│ +      // Prefer reachable blocks over unreachable ones.                    │
│ +      if (!LastInstReachable && IReachable) {                              │
│ +        // LastInst is unreachable, I is reachable. Use I.                 │
│          LastInst = I;                                                      │
│          continue;                                                          │
│        }                                                                    │
│ -      if (!DT->isReachableFromEntry(I->getParent()))                       │
│ +      if (LastInstReachable && !IReachable) {                              │
│ +        // LastInst is reachable, I is not. Keep LastInst.                 │
│          continue;                                                          │
│ +      }                                                                    │
│ +      if (!LastInstReachable && !IReachable) {                             │
│ +        // Both are unreachable. Keep the current LastInst.                │
│ +        continue;                                                          │
│ +      }                                                                    │
│ +      // Both are reachable, compare by dominance.                         │
│        auto *NodeA = DT->getNode(LastInst->getParent());                    │
│ @@ -16010,11 +16018,23 @@ Instruction                                       │
│ &BoUpSLP::getLastInstructionInBundle(const TreeEntry *E) {                  │
│                   "Expected vector-like or non-GEP in GEP node insts        │
│ only.");                                                                    │
│ -      if (!DT->isReachableFromEntry(FirstInst->getParent())) {             │
│ +      bool FirstInstReachable =                                            │
│ DT->isReachableFromEntry(FirstInst->getParent());                           │
│ +      bool IReachable = DT->isReachableFromEntry(I->getParent());          │
│ +                                                                           │
│ +      // Prefer reachable blocks over unreachable ones.                    │
│ +      if (!FirstInstReachable && IReachable) {                             │
│ +        // FirstInst is unreachable, I is reachable. Use I.                │
│          FirstInst = I;                                                     │
│          continue;                                                          │
│        }                                                                    │
│ -      if (!DT->isReachableFromEntry(I->getParent()))                       │
│ +      if (FirstInstReachable && !IReachable) {                             │
│ +        // FirstInst is reachable, I is not. Keep FirstInst.               │
│          continue;                                                          │
│ +      }                                                                    │
│ +      if (!FirstInstReachable && !IReachable) {                            │
│ +        // Both are unreachable. Keep the current FirstInst.               │
│ +        continue;                                                          │
│ +      }                                                                    │
│ +      // Both are reachable, compare by dominance (in reverse for first).  │
│        auto *NodeA = DT->getNode(FirstInst->getParent());                   │
│        auto *NodeB = DT->getNode(I->getParent());                           │
│ @@ -16030,6 +16050,15 @@ Instruction                                        │
│ &BoUpSLP::getLastInstructionInBundle(const TreeEntry *E) {                  │
│      }                                                                      │
│      BB = LastInst->getParent();                                            │
│ +                                                                           │
│ +    // If we ended up with an instruction in an unreachable block, use the │
│ +    // function entry block as a safe insertion point.                     │
│ +    if (!DT->isReachableFromEntry(BB)) {                                   │
│ +      BasicBlock &EntryBlock = F->getEntryBlock();                         │
│ +      LastInst = &*EntryBlock.getFirstInsertionPt();                       │
│ +      BB = &EntryBlock;                                                    │
│ +    }                                                                      │
│      return LastInst;                                                       │
│    };                                                                       │
│                                                                             │
│ @@ -16077,6 +16106,15 @@ Instruction                                        │
│ &BoUpSLP::getLastInstructionInBundle(const TreeEntry *E) {                  │
│        }                                                                    │
│      }                                                                      │
